speed_kmh,ambient_temp_c,soc_percent,road_slope_pct,hvac_power_kw,consumption_wh_per_km,remaining_range_km
35.1,33.8,14.6,0.03,2.38,226.7,13.9
88.9,0.2,43.6,0.12,3.51,280.0,24.3
34.3,3.7,87.0,0.26,2.42,232.2,65.6
48.1,3.7,54.9,0.12,2.32,222.7,43.9
77.0,0.4,96.8,-2.21,3.7,231.1,68.7
44.7,-9.9,55.3,-0.3,4.5,264.7,27.8
40.8,22.8,34.8,0.53,0.0,172.2,44.7
44.6,33.5,27.4,0.19,2.5,227.5,25.4
36.5,0.1,72.5,1.91,3.56,286.2,41.1
37.9,19.8,58.3,1.24,0.0,179.9,71.6
114.6,23.4,64.4,-1.74,0.0,269.7,51.7
44.4,28.2,78.0,-0.33,1.0,185.8,91.0
41.9,9.0,75.3,-0.62,1.34,188.1,76.3
62.5,3.6,13.9,-0.01,2.34,229.5,10.0
93.6,4.6,82.2,-0.01,2.39,273.7,53.1
102.9,22.1,57.9,1.22,0.0,286.6,42.2
23.1,26.8,45.3,0.35,0.64,181.9,52.5
46.5,-1.8,58.4,2.46,3.68,286.7,31.9
112.5,6.7,65.1,0.48,1.98,315.5,39.0
38.7,30.6,23.5,-1.66,1.73,181.8,28.4
83.6,26.3,47.6,-0.93,0.71,222.8,47.4
92.4,34.3,40.2,1.21,2.47,290.5,29.8
114.2,23.9,41.5,-3.23,0.0,246.5,35.3
34.9,7.7,18.2,-2.69,1.18,151.8,23.0
94.7,16.6,24.4,0.02,0.0,250.8,21.9
109.3,19.7,24.6,1.9,0.0,311.6,16.1
92.0,-6.5,43.6,2.61,4.5,333.0,19.9
39.0,14.5,90.5,-0.43,0.0,155.9,120.2
61.7,21.9,28.5,2.12,0.0,223.0,27.8
39.2,-2.5,47.5,0.14,4.04,267.9,28.5
33.7,25.1,38.0,-3.06,0.69,131.7,62.4
114.3,16.3,80.9,-0.02,0.0,294.8,62.9
35.4,32.8,14.5,-1.24,1.74,189.4,16.1
34.9,-8.1,27.7,1.84,4.5,314.9,11.7
26.6,1.9,29.0,-0.05,3.06,265.2,19.1
86.5,17.1,99.4,-2.56,0.0,195.5,108.7
88.3,3.3,61.4,-3.0,2.95,225.9,49.0
49.1,22.1,22.5,-0.04,0.0,173.2,28.7
37.4,24.2,34.5,-4.84,0.57,103.4,71.7
39.5,-5.4,25.1,-1.04,4.5,261.3,14.5
88.8,13.1,21.2,0.46,0.0,245.3,18.1
110.7,12.9,81.7,-2.11,0.0,254.6,70.4
106.0,6.6,54.6,1.99,2.01,324.1,31.3
34.4,32.0,66.8,2.38,1.76,244.8,56.9
113.3,27.2,39.8,-2.03,1.04,271.4,32.4
50.3,21.4,59.8,-0.6,0.0,166.5,75.1
83.9,22.1,33.2,1.99,0.0,258.7,27.9
37.4,10.8,37.7,-0.0,0.71,179.6,42.1
85.6,31.4,68.7,-2.79,1.76,210.7,69.4
32.8,21.3,23.5,-0.29,0.0,152.1,35.7
89.3,22.8,65.5,-1.71,0.0,213.9,68.3
115.7,28.8,86.7,2.22,1.24,342.5,56.1
53.9,2.3,20.8,1.21,3.22,258.0,14.3
35.6,26.3,90.8,-0.63,1.2,183.4,104.2
114.6,-1.2,17.2,0.28,3.7,332.2,8.5
26.0,5.5,41.4,-2.62,1.6,173.0,44.9
41.9,5.1,64.9,-1.51,2.16,194.4,61.5
38.1,34.0,60.3,3.11,2.47,272.9,46.7
92.8,28.5,18.7,0.11,1.49,264.2,15.0
59.7,21.6,81.9,1.86,0.0,216.0,82.2
44.1,22.7,97.6,0.46,0.0,174.9,118.1
32.5,15.3,26.3,2.63,0.0,195.5,29.5
33.5,32.6,90.6,-4.0,2.15,161.4,111.9
100.2,12.3,60.1,-0.38,0.0,256.8,50.3
82.9,7.1,94.2,3.29,1.86,298.6,57.5
99.1,-2.7,25.8,1.91,3.68,325.8,12.1
50.3,25.4,81.3,2.65,0.8,231.0,76.6
97.0,23.0,15.4,-0.01,0.0,255.2,13.2
59.0,7.3,89.5,-1.07,1.41,195.0,92.7
18.6,-8.9,70.7,-2.05,4.5,350.0,28.1
92.2,27.8,43.3,-2.19,1.23,225.8,41.2
93.8,-9.5,27.1,1.61,4.5,320.8,11.6
89.9,21.7,83.5,1.03,0.0,255.9,73.5
104.0,33.7,64.3,-0.13,2.38,291.7,49.9
31.8,9.7,42.4,1.02,1.58,220.4,37.9
33.3,0.6,49.9,0.28,3.29,260.1,32.9
87.9,21.7,84.4,1.92,0.0,265.5,68.2
44.9,26.8,40.5,1.91,1.18,223.6,38.8
52.4,14.6,18.1,-2.13,0.0,146.1,27.9
99.6,33.5,92.0,0.55,2.33,292.7,64.6
114.8,-7.7,44.9,-3.34,4.5,285.3,20.7
31.9,12.7,41.4,0.27,0.0,159.5,54.3
106.1,22.3,28.4,1.21,0.0,293.8,21.5
111.7,28.8,90.8,-2.63,1.82,265.7,73.9
105.3,-1.9,29.6,-0.83,4.14,300.5,16.0
47.7,26.0,67.3,0.02,0.99,193.2,76.6
41.6,14.9,89.3,0.47,0.0,172.2,111.6
48.3,7.8,13.1,-0.56,2.0,206.0,12.4
38.0,-4.1,84.6,-2.34,4.32,240.0,55.0
45.2,28.9,47.0,-0.11,1.16,193.2,49.2
23.9,-2.9,69.2,-3.3,4.16,274.1,39.8
33.7,3.9,43.5,-0.47,2.41,221.8,33.5
86.7,3.1,72.6,-0.88,2.76,252.9,50.6
37.5,29.2,32.9,-0.27,1.41,194.4,35.8
100.6,20.3,12.0,-1.12,0.0,246.4,10.8
96.4,25.9,95.3,-3.02,0.85,217.7,94.8
23.8,1.3,11.5,-0.73,3.93,303.3,6.5
101.7,18.1,84.2,1.86,0.0,293.6,61.3
81.2,15.7,25.2,2.52,0.0,261.6,21.4
21.5,27.5,45.3,4.88,1.1,272.1,34.1
108.7,30.8,84.0,3.38,1.89,349.7,50.1
46.0,-9.5,28.5,-2.39,4.5,232.0,17.4
106.9,20.3,87.9,-0.82,0.0,265.1,70.4
33.6,-7.7,54.8,-0.05,4.5,290.2,25.1
85.3,14.7,43.0,-0.17,0.0,229.0,41.9
46.1,2.9,69.6,0.14,2.42,224.8,56.3
85.3,3.8,40.7,4.82,2.92,338.1,22.0
48.6,5.9,41.3,-2.16,1.77,177.2,43.3
97.0,18.0,76.0,-1.43,0.0,234.0,73.3
100.1,5.0,37.9,3.29,2.44,335.8,21.4
41.6,23.0,28.1,-1.23,0.0,146.6,43.1
94.8,8.2,82.7,0.79,1.25,275.7,59.1
29.7,-6.9,82.5,2.07,4.5,336.2,35.5
88.5,25.3,54.8,0.97,0.81,261.6,44.5
61.5,2.9,57.4,0.38,2.97,244.8,39.7
89.5,9.5,72.6,1.88,0.94,278.5,52.2
108.8,20.8,55.8,-1.79,0.0,255.1,47.9
38.9,5.0,47.5,-0.99,2.39,208.8,41.1
42.4,-7.5,99.5,1.07,4.5,288.2,50.2
29.0,6.8,23.3,-4.14,1.96,158.6,27.4
85.4,32.5,63.3,2.83,1.83,295.6,46.7
36.0,18.9,89.7,0.61,0.0,168.4,111.5
29.5,20.2,71.8,0.31,0.0,158.1,94.6
88.9,18.5,89.3,-3.26,0.0,189.7,100.4
37.1,-1.0,40.3,-2.57,3.68,221.0,30.5
94.6,8.8,34.5,-0.8,1.5,254.2,25.5
28.0,23.8,86.6,1.61,0.0,176.6,108.8
43.2,-5.4,45.5,-4.15,4.5,208.7,30.9
101.7,2.5,73.9,1.58,2.14,310.2,41.3
29.2,2.4,23.3,-0.72,3.1,248.9,15.6
50.2,9.4,78.0,-0.45,1.19,192.3,73.7
99.0,34.1,59.4,0.51,2.5,292.6,43.2
12.1,-7.0,34.2,0.54,4.5,350.0,14.0
82.8,13.3,54.5,-1.42,0.0,205.4,53.3
90.7,-1.9,72.7,1.25,3.54,300.0,38.3
29.4,33.7,11.1,-4.64,2.24,159.9,14.8
50.3,-4.9,67.4,-0.9,4.11,243.7,41.2
110.7,8.2,58.7,0.31,1.48,304.2,37.0
53.0,23.2,29.8,-0.69,0.0,168.5,37.6
56.5,21.7,77.8,-3.65,0.0,128.8,127.5
106.6,9.0,37.3,1.52,1.74,315.8,22.7
51.5,5.6,34.9,-2.5,2.06,179.5,35.3
85.7,7.9,52.4,-0.14,1.42,246.8,39.9
68.8,1.9,70.9,0.31,3.02,250.6,47.3
33.7,-0.8,93.6,0.04,4.34,286.7,53.0
54.3,11.7,22.7,2.34,0.79,230.3,19.8
86.4,2.1,45.7,-0.11,2.7,263.4,29.1
106.8,2.9,16.0,0.85,2.77,316.0,9.1
100.2,19.6,78.3,-0.11,0.0,260.6,67.0
40.2,33.6,50.3,1.23,2.2,236.7,44.9
16.2,17.2,73.6,2.79,0.0,186.4,85.1
44.7,-6.5,39.0,0.28,4.5,273.4,20.3
46.2,-6.6,86.0,1.56,4.5,291.2,44.3
88.3,32.8,58.1,2.91,2.04,304.2,42.6
80.8,3.4,94.9,2.71,2.88,299.5,56.0
26.8,-5.9,17.1,-0.77,4.5,307.7,8.1
79.3,17.0,56.3,2.07,0.0,251.3,48.6
45.5,18.1,79.0,0.5,0.0,177.0,96.3
90.5,19.2,64.0,2.23,0.0,275.4,49.2
40.0,2.0,12.1,1.14,2.54,244.0,8.7
49.6,-9.3,97.5,0.55,4.5,273.5,50.1
29.7,33.4,36.8,0.87,2.45,249.1,30.5
49.3,1.3,32.4,0.51,3.15,245.7,24.3
105.0,20.4,53.7,0.59,0.0,281.9,39.1
46.5,21.8,58.8,-0.32,0.0,166.0,74.2
39.8,17.5,79.0,-0.5,0.0,155.7,109.8
97.9,4.1,45.4,3.53,2.48,335.6,26.0
120.0,2.2,49.6,0.96,2.72,346.2,24.5
95.7,16.9,58.1,-1.15,0.0,235.3,51.4
45.0,29.0,45.5,-0.55,1.34,190.4,52.2
102.9,32.6,92.3,2.11,1.99,319.3,60.9
95.4,-5.2,86.6,-1.47,4.5,277.1,47.7
55.1,-3.0,50.9,-2.96,4.5,218.9,36.4
46.6,32.5,10.0,-2.82,2.02,171.9,12.1
13.9,23.1,91.1,-3.46,0.0,91.6,200.0
45.6,29.7,21.2,-2.6,1.19,156.7,26.5
37.1,-0.9,32.0,-2.36,3.85,228.8,24.2
48.4,16.4,23.7,2.77,0.0,214.6,24.4
88.1,21.6,26.2,-0.09,0.0,235.6,23.4
103.8,20.6,82.3,-0.73,0.0,259.4,72.0
86.5,8.4,62.2,-2.89,1.12,203.5,56.7
82.8,-9.3,96.0,-0.29,4.5,276.8,48.8
49.5,16.2,30.8,-3.47,0.0,122.2,50.8
93.2,1.4,53.7,-0.74,2.88,267.1,33.2
82.6,10.3,98.0,4.13,0.98,300.2,62.9
51.3,33.1,84.4,1.33,2.05,236.5,73.8
99.6,8.0,75.6,-0.42,1.32,268.1,54.2
91.4,27.8,27.0,1.4,0.91,274.6,20.6
26.3,-1.5,79.2,-1.04,3.67,275.0,43.8
99.7,20.3,41.3,-1.6,0.0,237.2,37.9
45.9,34.0,57.7,3.41,2.34,272.1,44.8
56.2,-5.4,64.8,-2.28,4.5,229.0,42.7
51.5,-9.6,64.8,-0.71,4.5,253.7,34.8
100.7,9.5,75.4,0.61,1.36,286.0,53.5
103.8,-5.8,69.6,-1.87,4.5,285.6,35.9
95.4,23.7,16.2,1.3,0.0,271.5,13.2
55.3,31.2,51.2,-0.61,1.96,208.3,51.3
51.1,9.5,69.8,1.33,1.14,218.5,61.7
98.4,1.6,36.6,1.17,3.02,306.7,21.4
113.2,9.5,38.2,-0.49,0.96,293.5,26.7
36.4,22.6,21.2,3.42,0.0,211.1,22.0
33.2,-9.6,47.7,-1.33,4.5,272.5,23.1
91.7,16.5,98.8,2.7,0.0,284.8,72.4
96.1,17.6,35.7,2.35,0.0,288.7,27.6
44.5,18.7,57.8,3.54,0.0,221.5,58.3
40.4,0.9,76.9,0.35,3.5,255.6,50.9
82.6,22.1,11.2,-1.58,0.0,202.7,12.7
89.3,-5.9,91.0,4.15,4.5,350.0,38.9
53.3,-1.0,44.8,-0.67,3.94,243.2,29.1
42.9,29.5,88.2,-1.63,1.61,179.6,104.7
83.5,23.2,13.5,-0.38,0.0,222.4,13.1
33.0,-9.4,23.1,-1.96,4.5,263.4,12.0
26.0,1.2,39.0,1.05,2.93,279.4,24.7
57.7,-0.4,41.1,-1.21,3.87,234.3,28.2
48.7,2.2,86.3,-0.57,2.71,220.4,65.3
119.8,1.1,11.0,1.94,3.46,350.0,5.5
51.2,-7.2,67.7,1.25,4.5,283.1,33.8
92.6,10.7,21.8,0.03,0.94,256.7,18.3
43.5,23.0,84.1,0.34,0.0,172.4,107.9
61.2,17.3,80.1,0.02,0.0,190.7,88.9
44.6,20.3,55.0,-0.86,0.0,155.6,78.8
90.1,-6.3,29.1,-0.01,4.5,290.9,15.0
111.7,32.8,67.1,0.98,2.41,325.2,44.6
44.9,27.7,24.1,-0.25,1.35,195.2,26.4
101.3,26.2,27.1,0.84,0.74,284.7,20.7
83.2,27.0,66.4,-1.67,1.01,214.6,62.3
88.3,32.0,99.2,-1.21,1.99,241.8,90.8
53.9,14.5,90.2,-1.47,0.0,158.0,109.2
89.4,-1.0,63.4,-1.13,3.98,267.1,38.3
30.2,17.8,58.5,2.57,0.0,192.7,62.1
40.6,23.4,99.9,1.45,0.0,185.9,113.8
95.5,23.2,59.3,-2.15,0.0,219.9,57.8
44.0,13.5,47.8,0.87,0.0,180.9,53.5
33.1,-6.9,91.9,-0.78,4.5,280.9,43.3
35.9,6.7,31.1,-1.36,1.91,191.9,30.7
105.3,31.4,18.8,-2.97,1.46,243.1,17.5
86.1,16.3,67.1,1.94,0.0,262.3,54.4
54.9,14.2,18.6,-2.73,0.0,140.5,29.0
95.4,2.1,43.6,-0.1,2.92,281.1,28.1
52.3,6.6,48.1,-1.89,1.89,185.6,45.9
59.5,30.3,59.3,1.55,1.41,234.9,53.4
81.8,20.0,99.2,-0.67,0.0,214.9,95.5
39.8,25.4,29.9,-0.27,0.65,175.6,35.7
68.1,10.4,43.8,-0.2,0.77,209.3,44.1
59.3,18.4,21.9,0.61,0.0,196.7,24.1
93.4,1.2,64.7,0.03,3.08,281.2,40.1
46.6,21.7,75.5,-0.09,0.0,169.6,95.6
90.2,9.2,53.4,-1.04,1.24,239.4,42.2
98.8,9.9,32.1,-3.15,0.72,219.3,29.7
33.1,19.2,65.9,-2.24,0.0,123.1,119.4
95.2,32.1,58.5,1.44,1.99,294.0,42.7
33.9,-7.1,25.4,-0.61,4.5,281.0,13.2
35.1,27.1,46.5,-1.33,1.13,170.6,56.4
85.6,3.2,49.2,-2.81,2.6,220.4,40.3
92.0,10.0,98.4,-3.44,0.89,203.0,100.3
34.5,-9.0,86.4,-1.41,4.5,267.2,45.0
20.5,3.5,76.1,1.78,2.89,314.5,40.8
54.1,12.6,90.0,-1.11,0.0,163.6,119.6
57.3,-7.5,76.2,0.8,4.5,275.3,38.3
38.1,12.1,91.3,-1.21,0.0,143.3,132.5
38.4,31.7,14.9,1.28,2.04,234.0,14.0
89.5,-5.3,51.0,-0.7,4.5,279.5,28.2
59.7,24.4,77.2,-2.46,0.3,156.2,100.5
46.9,8.4,62.5,-0.54,0.99,184.3,66.0
85.6,19.5,25.8,3.67,0.0,287.1,19.3
81.1,1.7,40.6,3.58,3.69,322.9,22.6
28.6,-2.8,38.6,0.97,4.5,324.7,19.0
42.9,-2.8,33.5,-0.27,3.96,254.8,21.6
96.4,-6.8,40.9,0.61,4.5,309.9,19.4
44.3,-1.6,56.3,0.63,3.88,265.3,34.2
35.4,19.9,86.9,-0.08,0.0,157.6,119.3
90.8,29.7,76.8,0.88,1.64,273.7,63.1
27.9,26.6,85.2,0.42,0.96,193.0,91.2
60.7,20.8,89.5,-0.63,0.0,180.2,109.7
52.7,-5.0,47.5,-2.39,4.5,228.0,30.7
62.8,3.0,41.1,-0.92,2.85,224.3,31.5
48.5,3.9,15.2,1.6,2.54,249.6,11.2
105.8,1.2,93.7,-0.06,2.44,296.9,52.5
57.9,13.2,15.9,0.6,0.0,194.6,17.3
41.6,14.1,76.7,-0.57,0.0,156.6,102.3
44.7,6.1,44.0,-2.12,1.72,175.3,43.4
97.4,5.9,95.4,-0.48,2.03,269.9,66.6
6.6,27.3,47.8,-2.04,1.18,228.4,45.1
61.3,25.5,83.5,-2.17,0.92,172.8,97.9
96.4,3.9,35.4,2.41,2.6,317.3,19.6
46.0,31.1,36.9,-0.84,1.8,196.5,38.0
41.3,32.9,63.6,-1.48,2.42,201.3,68.4
44.0,4.7,99.8,3.24,1.96,260.9,72.5
34.8,5.9,56.6,1.63,1.79,234.2,46.0
49.4,12.8,94.3,-0.74,0.0,163.1,123.6
95.3,32.4,80.8,0.86,1.89,284.5,59.4
44.2,29.4,81.6,-0.47,1.3,190.3,93.7
82.6,-5.4,49.2,-1.39,4.5,260.1,28.3
39.6,7.7,44.8,0.95,1.17,206.7,41.7
46.5,14.9,27.3,-0.65,0.0,160.9,37.4
30.1,12.6,96.8,0.15,0.0,156.3,132.9
107.7,-1.3,96.3,2.04,3.86,345.7,44.8
44.8,28.6,77.2,1.82,1.42,227.7,69.9
106.2,20.5,36.7,-1.1,0.0,259.3,30.2
19.5,27.7,32.1,0.97,1.07,215.7,31.7
48.3,28.6,99.0,-2.26,1.38,167.6,128.0
35.5,23.7,16.0,0.9,0.0,172.4,20.4
39.7,9.8,85.9,0.3,1.43,203.6,78.8
25.9,17.5,42.0,0.76,0.0,162.1,54.6
31.8,-2.8,47.7,-0.59,4.31,282.2,25.9
103.0,20.3,84.9,4.17,0.0,331.0,57.2
42.4,-1.9,18.2,-1.8,4.08,235.3,12.3
93.9,21.2,41.9,1.94,0.0,278.0,31.9
40.6,0.3,95.7,-2.06,2.81,202.3,80.6
47.9,-4.7,72.9,1.01,4.43,280.1,38.7
103.5,-2.6,77.9,1.15,4.5,330.4,37.3
41.1,-9.9,78.2,0.11,4.5,275.7,40.3
55.1,22.3,15.5,-0.99,0.0,166.8,21.0
86.9,23.0,28.3,0.28,0.0,238.8,25.2
104.5,13.2,54.2,0.53,0.0,279.9,40.3
42.7,-2.7,43.1,3.58,4.5,325.5,20.5
49.9,-6.2,47.0,-1.74,4.5,238.9,27.1
84.2,-9.1,80.3,-1.11,4.5,266.2,42.7
54.7,-2.5,11.3,0.57,4.29,268.1,7.2
95.2,30.1,69.4,-0.51,2.02,265.0,55.6
29.8,0.9,10.0,-0.2,3.31,262.0,6.3
29.0,5.9,15.7,2.14,2.13,258.7,11.2
109.4,-5.3,46.7,-5.64,4.5,239.7,29.3
53.7,0.0,85.7,-1.2,3.16,220.7,62.5
23.1,13.4,23.0,-3.48,0.0,96.4,49.4
46.7,17.3,59.9,-2.39,0.0,135.1,98.2
84.5,1.0,71.1,4.81,2.97,337.3,36.0
74.1,-7.4,30.7,1.2,4.5,289.8,15.7
44.2,7.6,56.1,1.9,1.53,231.2,46.9
25.9,0.5,92.0,-0.16,3.68,290.3,51.6
89.4,-0.1,56.1,1.52,3.56,302.2,30.3
93.2,33.2,24.2,-3.53,2.32,219.2,23.5
99.9,17.7,66.5,2.08,0.0,292.9,47.2
39.8,15.1,63.3,-1.64,0.0,138.6,94.5
83.8,8.7,12.4,-1.06,1.47,230.2,10.1
94.5,9.3,18.2,1.01,1.22,278.0,13.0
26.1,14.3,24.1,0.63,0.0,160.4,31.7
58.2,21.3,22.3,0.17,0.0,188.5,26.3
56.2,21.6,33.4,-2.73,0.0,142.3,49.0
92.3,-2.3,50.9,0.2,3.73,288.9,26.0
33.7,12.5,43.5,1.92,0.0,186.0,48.2
109.3,8.5,90.2,-1.06,1.37,279.6,65.7
89.2,29.2,65.1,2.63,1.48,295.2,47.4
83.9,18.4,88.9,-1.75,0.0,202.7,90.4
94.5,14.0,57.4,0.01,0.0,250.2,46.2
106.5,-4.8,18.1,3.07,4.5,350.0,8.1
27.3,17.3,51.7,-1.36,0.0,131.3,82.6
104.1,-4.7,84.0,2.11,4.5,345.8,38.5
29.5,5.2,27.5,3.95,1.89,276.7,18.6
87.3,-3.6,18.2,0.34,3.78,283.8,9.7
37.2,21.1,39.6,-1.05,0.0,144.7,61.0
102.1,-0.7,45.0,-1.55,3.73,279.9,25.7
96.5,7.6,37.6,2.61,1.7,311.1,22.1
88.1,30.3,22.2,2.55,1.49,292.3,15.9
57.9,-0.8,32.6,2.9,3.65,292.1,18.7
30.3,12.9,71.4,-0.07,0.0,153.2,100.3
79.4,8.9,44.7,2.08,1.29,267.8,32.2
70.3,-9.2,66.9,-0.1,4.5,267.2,32.4
90.2,25.7,58.3,-1.77,0.39,219.1,54.5
44.3,-6.9,59.4,2.25,4.5,303.5,27.4
94.8,11.3,32.4,3.27,0.58,305.8,20.7
53.6,15.2,56.9,-2.04,0.0,149.0,82.8
111.9,18.3,12.1,-2.08,0.0,258.0,10.7
89.1,21.0,48.9,0.08,0.0,240.3,44.8
52.7,1.4,61.5,1.91,3.17,267.4,38.0
46.0,-9.6,26.4,-2.27,4.5,233.9,15.0
27.8,22.6,33.1,0.45,0.0,159.0,44.1
87.2,14.1,29.8,-1.18,0.0,217.5,29.4
49.9,27.6,16.4,1.4,1.11,218.2,16.9
84.6,27.0,41.3,-1.6,1.21,220.5,39.7
45.1,27.9,98.1,1.54,1.13,217.2,101.6
53.2,11.8,41.8,-0.32,0.5,183.8,49.6
37.7,5.0,51.4,-1.87,2.23,192.0,48.5
44.1,25.6,68.8,0.13,0.8,188.1,77.7
5.0,10.3,68.4,-3.88,1.41,223.8,60.4
100.1,-1.7,95.5,-1.12,3.85,283.7,54.3
104.7,28.5,87.2,0.67,1.58,297.7,62.3
37.3,29.7,81.5,-3.54,1.82,156.4,115.0
98.7,11.0,95.6,-5.14,0.81,190.1,96.9
89.9,-6.6,30.8,-4.68,4.5,220.5,20.0
54.0,7.5,65.5,2.65,1.39,245.7,51.4
48.6,26.2,89.8,-0.15,0.92,189.8,104.4
51.9,30.6,66.2,-1.06,1.75,195.2,77.5
21.3,-0.8,98.0,1.89,4.12,350.0,44.1
99.9,-7.0,19.0,-0.81,4.5,294.5,9.1
79.9,29.5,49.5,0.54,1.19,244.4,40.6
38.6,7.5,98.0,0.05,1.61,204.5,88.4
34.6,14.4,44.2,-0.94,0.0,143.9,61.9
113.3,33.6,76.6,0.59,2.19,320.7,49.6
86.5,-7.0,12.7,1.55,4.5,309.1,5.9
92.9,19.2,72.5,-0.37,0.0,241.2,65.6
89.6,-6.7,94.1,-0.92,4.5,276.5,49.0
47.8,6.9,44.4,-0.69,2.01,204.2,41.7
96.8,26.2,11.9,-4.6,0.78,194.0,13.3
109.0,9.5,12.5,0.57,1.15,301.4,7.9
24.6,34.9,90.3,-2.42,2.4,211.3,85.1
87.0,15.2,75.0,1.26,0.0,253.7,64.7
40.5,4.5,19.6,-0.18,2.81,230.7,16.1
58.4,-0.1,14.9,0.21,3.92,256.6,10.4
41.4,5.8,82.4,1.4,1.96,233.2,67.3
47.4,6.8,82.9,-1.85,1.88,183.7,88.7
34.9,-6.9,20.8,0.74,4.5,298.3,10.2
47.8,6.6,37.1,0.54,1.85,219.0,32.2
62.1,10.9,80.2,-0.37,0.5,194.2,83.6
53.9,22.5,57.3,-1.86,0.0,152.3,80.6
41.0,19.6,96.1,1.19,0.0,182.4,115.4
50.1,21.9,53.3,1.41,0.0,196.2,57.5
114.0,-9.6,70.9,0.23,4.5,337.2,28.4
48.1,-0.2,55.9,-2.14,3.14,205.9,43.5
55.3,19.8,94.9,-1.05,0.0,166.2,124.5
80.9,11.8,45.9,-0.12,0.7,230.1,39.6
84.5,-9.8,30.7,1.38,4.5,304.0,13.7
87.0,26.2,39.4,-3.17,0.89,197.5,43.5
37.4,24.8,86.7,-1.13,0.94,168.9,112.4
30.9,14.7,54.8,-0.81,0.0,142.7,84.1
93.3,-7.0,41.9,-0.17,4.5,293.4,20.4
41.1,24.5,59.0,-2.6,0.8,145.1,88.7
22.1,16.3,22.0,-0.44,0.0,141.5,32.9
52.3,25.2,10.5,-0.62,0.69,181.8,11.7
105.9,23.8,35.3,-2.08,0.0,244.1,31.5
74.6,26.1,64.5,-0.24,0.98,221.5,63.1
94.8,13.3,74.1,-1.08,0.0,234.4,68.2
89.8,-3.7,84.4,0.99,4.5,305.4,42.7
42.1,20.2,93.4,-1.77,0.0,139.1,137.4
83.6,17.9,47.1,0.18,0.0,230.9,43.7
88.2,23.4,76.6,-1.62,0.0,213.0,79.4
105.0,-2.4,16.7,-1.2,4.5,297.9,9.1
40.3,-1.2,15.2,0.59,3.26,253.5,9.7
82.9,30.1,21.2,0.47,1.47,251.7,17.2
44.2,23.7,50.4,-0.83,0.0,155.5,67.5
95.5,30.9,29.0,-0.54,2.07,265.7,23.7
42.5,24.1,35.8,-2.91,0.3,129.5,56.5
44.0,16.9,68.3,2.81,0.0,209.8,69.3
96.1,19.4,42.3,1.37,0.0,274.1,33.2
115.1,30.0,60.2,1.3,1.78,332.0,40.3
94.0,16.0,47.1,-3.19,0.0,201.1,51.3
37.8,18.5,25.2,-1.19,0.0,143.2,38.9
44.7,-3.0,16.7,-0.67,3.86,244.8,10.8
90.5,11.3,31.3,-3.86,0.5,189.5,32.7
103.5,22.2,15.2,1.78,0.0,296.4,10.8
110.6,2.2,65.7,2.91,2.6,350.0,31.7
40.8,-0.9,81.6,4.12,3.23,305.2,44.6
56.8,4.1,40.6,-2.09,2.47,196.1,36.5
105.5,0.9,44.8,0.23,3.49,310.8,24.2
95.1,-0.3,83.5,2.65,3.87,331.7,41.7
40.8,9.1,30.0,-0.51,1.08,183.1,33.7
97.5,30.9,20.7,-1.13,1.87,258.6,17.5
50.2,12.8,55.1,-3.73,0.0,119.2,93.9
38.3,-1.5,68.2,2.27,3.8,294.9,37.5
49.4,-6.5,64.0,-0.04,4.5,264.7,36.9
9.2,21.3,74.2,-1.46,0.0,119.8,135.7
42.1,7.2,15.1,0.57,1.66,213.6,12.8
36.5,27.0,48.5,0.31,0.85,187.6,54.1
29.2,19.7,31.5,0.34,0.0,158.4,41.5
111.0,25.8,78.3,-0.43,0.72,287.0,61.2
35.1,2.2,88.5,3.24,3.18,297.9,53.6
41.4,21.2,35.3,-0.27,0.0,160.9,46.3
25.6,1.9,18.6,3.24,3.16,322.5,9.8
45.8,32.3,32.8,1.13,1.82,226.7,30.8
104.7,18.6,19.4,0.7,0.0,282.8,14.7
45.4,4.6,39.0,-0.23,2.24,215.3,31.9
106.1,2.1,58.4,1.95,2.41,327.4,30.7
92.0,-1.4,97.6,0.23,4.3,295.1,51.3
56.8,21.3,45.9,-1.86,0.0,156.1,65.7
64.4,-0.2,29.8,-1.93,3.33,218.0,21.5
36.0,16.8,25.0,0.84,0.0,172.1,29.6
33.4,1.9,25.6,-1.81,3.13,223.5,20.0
81.6,19.8,27.3,-0.12,0.0,222.7,25.4
99.5,26.7,78.6,2.11,0.72,299.6,55.6
51.3,25.0,15.5,0.61,0.3,191.6,17.4
64.7,24.2,99.8,-1.44,0.6,183.2,119.4
42.1,-1.6,57.0,2.82,3.31,286.7,31.9
110.2,-6.0,59.0,1.1,4.5,342.4,26.7
30.2,21.5,42.2,2.04,0.0,184.7,49.1
67.6,6.6,72.1,-4.54,1.89,160.1,87.6
38.0,9.5,52.4,0.66,1.18,202.3,51.5
103.5,-8.6,39.6,1.68,4.5,338.4,17.3
101.0,1.7,33.9,3.4,2.89,343.7,17.5
34.3,-8.5,93.3,-2.93,4.5,245.2,53.1
33.2,29.6,36.2,2.41,1.75,245.7,32.3
88.2,1.0,49.3,3.29,3.42,325.3,25.5
25.6,15.1,41.5,-4.03,0.0,90.0,98.4
97.8,-8.2,17.8,0.96,4.5,317.4,7.5
65.4,20.0,26.7,1.24,0.0,215.3,26.1
88.1,4.5,27.1,-0.65,2.61,256.9,20.3
